"","Year","Date","Start","End","Location","Site","Habitat","Transect","Swath","Taxonomy","Family","Count","Total_Length","Length_Anomaly","Biomass","Coarse_Trophic","Fine_Trophic","Cloud_Cover","Wind_Velocity","Sea_State","Swell","Visibility","Surge","Diver"
"109","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Stegastes fasciolatus","Pomacentridae",1,40,"0",1.72,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"110","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Stegastes fasciolatus","Pomacentridae",3,50,"0",10.07,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"111","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Stegastes fasciolatus","Pomacentridae",2,60,"0",11.57,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"112","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Synodus variegatus","Synodontidae",1,50,"0",0.7,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"113","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Valenciennea strigata","Gobiidae",4,30,"0",0.96,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"114","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Valenciennea strigata","Gobiidae",2,50,"0",2.07,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"115","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 1 m",1,"FO",2,1,"Valenciennea strigata","Gobiidae",2,60,"0",3.49,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"116","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Acanthurus nigricauda","Acanthuridae",3,220,"0",478,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"117","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Acanthurus nigrofuscus","Acanthuridae",4,40,"0",4.82,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"118","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Acanthurus olivaceus","Acanthuridae",1,40,"0",1.25,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"119","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Acanthurus olivaceus","Acanthuridae",1,180,"0",111.1,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"120","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Acanthurus olivaceus","Acanthuridae",2,210,"0",351.9,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"121","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Anampses melanurus","Labridae",3,35,"0",2.24,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"122","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Aphareus furca","Lutjanidae",1,190,"0",74.1,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"123","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Aphareus furca","Lutjanidae",1,210,"0",100.3,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"124","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Balistapus undulatus","Balistidae",1,30,"0",0.24,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"125","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Balistapus undulatus","Balistidae",1,100,"0",14.1,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"126","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Balistapus undulatus","Balistidae",1,120,"0",26.2,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"127","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Balistapus undulatus","Balistidae",2,130,"0",68.6,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"128","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cantherhines sandwichiensis","Monacanthidae",1,130,"0",30.1,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"129","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge bispinosa","Pomacanthidae",1,15,"0",0.33,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"130","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge bispinosa","Pomacanthidae",1,25,"0",1.04,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"131","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge bispinosa","Pomacanthidae",1,30,"0",1.57,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"132","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge bispinosa","Pomacanthidae",1,50,"0",4.98,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"133","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge flavissima","Pomacanthidae",1,25,"0",0.79,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"134","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge flavissima","Pomacanthidae",1,35,"0",1.88,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"135","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge flavissima","Pomacanthidae",1,40,"0",2.65,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"136","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Centropyge flavissima","Pomacanthidae",2,50,"0",9.43,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"137","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis argus","Serranidae",1,200,"0",128,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"138","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis argus","Serranidae",1,210,"0",149.4,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"139","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis argus","Serranidae",1,220,"0",173.3,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"140","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis argus","Serranidae",2,240,"0",457.1,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"141","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis argus","Serranidae",1,260,"0",294.8,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"142","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis urodeta","Serranidae",1,80,"0",9.89,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"143","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis urodeta","Serranidae",3,100,"0",55.6,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"144","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis urodeta","Serranidae",2,120,"0",62,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"145","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cephalopholis urodeta","Serranidae",1,140,"0",47.9,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"146","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chaetodon quadrimaculatus","Chaetodontidae",3,70,"0",32.24,"Secondary Consumer","Corallivore",5,1,0,0,28,0,"AB"
"147","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chlorurus spilurus","Scaridae",33,180,"0",4275.9,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"148","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chlorurus spilurus","Scaridae",4,210,"0",819.1,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"149","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chromis acares","Pomacentridae",10,20,"0",1.29,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"150","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chromis iomelas","Pomacentridae",24,30,"0",6.6,"Planktivore","Omnivore",5,1,0,0,28,0,"AB"
"151","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chromis vanderbilti","Pomacentridae",66,30,"0",30.71,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"152","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chromis vanderbilti","Pomacentridae",43,40,"0",49.87,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"153","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chromis xanthura","Pomacentridae",2,25,"0",0.37,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"154","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chromis xanthura","Pomacentridae",14,30,"0",4.57,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"155","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Chromis xanthura","Pomacentridae",5,40,"0",4.07,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"156","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cirrhilabrus exquisitus","Labridae",30,30,"0",9.85,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"157","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cirrhilabrus exquisitus","Labridae",3,60,"0",8.91,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"158","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cirrhilabrus scottorum","Labridae",58,50,"0",103.31,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"159","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cirrhilabrus scottorum","Labridae",50,60,"0",158.97,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"160","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Cirrhilabrus scottorum","Labridae",25,70,"0",129.73,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"161","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Coris gaimard","Labridae",2,40,"0",1.18,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"162","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Coris gaimard","Labridae",2,200,"0",222.6,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"163","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Coris gaimard","Labridae",1,210,"0",130.4,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"164","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Ctenochaetus binotatus","Acanthuridae",3,50,"0",10.36,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"165","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Ctenochaetus striatus","Acanthuridae",21,150,"0",1305.1,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"166","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Ctenochaetus striatus","Acanthuridae",19,180,"0",2064.1,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"167","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Forcipiger flavissimus","Chaetodontidae",1,100,"0",29.6,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"168","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Gomphosus varius","Labridae",1,60,"0",2.33,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"169","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Gomphosus varius","Labridae",1,70,"0",3.54,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"170","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Halichoeres claudia","Labridae",2,50,"0",3.92,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"171","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Halichoeres claudia","Labridae",3,60,"0",10.13,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"172","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Halichoeres claudia","Labridae",1,70,"0",5.35,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"173","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Halichoeres claudia","Labridae",1,80,"0",7.97,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"174","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Halichoeres hortulanus","Labridae",4,50,"0",7.83,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"175","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Halichoeres hortulanus","Labridae",1,110,"0",20.6,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"176","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Labroides rubrolabiatus","Labridae",2,45,"0",1.52,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"177","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Macropharyngodon meleagris","Labridae",12,40,"0",10.52,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"178","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Melichthys vidua","Balistidae",3,160,"0",208.2,"Primary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"179","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Naso annulatus","Acanthuridae",4,180,"0",522,"Planktivore","Omnivore",5,1,0,0,28,0,"AB"
"180","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Naso lituratus","Acanthuridae",1,190,"0",68.6,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"181","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Naso lituratus","Acanthuridae",6,210,"0",569.5,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"182","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Novaculichthys taeniourus","Labridae",1,180,"0",104.4,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"183","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Odonus niger","Balistidae",47,140,"0",1587.3,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"184","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Oxycheilinus unifasciatus","Labridae",3,150,"0",175.4,"Piscivore_primarily","Piscivore",5,1,0,0,28,0,"AB"
"185","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Parupeneus insularis","Mullidae",2,190,"0",207.8,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"186","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Parupeneus multifasciatus","Mullidae",5,60,"0",13.1,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"187","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Parupeneus multifasciatus","Mullidae",11,70,"0",47.27,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"188","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Parupeneus multifasciatus","Mullidae",1,150,"0",49.7,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"189","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Parupeneus multifasciatus","Mullidae",3,190,"0",318.3,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"190","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Plagiotremus tapeinosoma","Blenniidae",4,60,"0",3.87,"Secondary Consumer","Fish Scale Consumer",5,1,0,0,28,0,"AB"
"191","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Pomachromis fuscidorsalis","Pomacentridae",8,20,"0",1.21,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"192","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Pomachromis fuscidorsalis","Pomacentridae",28,35,"0",22.97,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"193","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus globiceps","Scaridae",3,160,"0",254.5,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"194","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus oviceps","Scaridae",2,200,"0",328.2,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"195","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus oviceps","Scaridae",3,210,"0",568.6,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"196","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus oviceps","Scaridae",1,230,"0",248,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"197","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus psittacus","Scaridae",12,150,"0",1008.8,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"198","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus psittacus","Scaridae",4,170,"0",509.5,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"199","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus psittacus","Scaridae",11,190,"0",2026.6,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"200","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus rubroviolaceus","Scaridae",7,200,"0",868.9,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"201","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Scarus schlegeli","Scaridae",1,230,"0",255,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"202","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Sufflamen bursa","Balistidae",1,80,"0",14.31,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"203","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Sufflamen bursa","Balistidae",3,120,"0",140.8,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"204","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Sufflamen bursa","Balistidae",2,130,"0",118.7,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"205","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Thalassoma amblycephalum","Labridae",13,60,"0",41.09,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"AB"
"206","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Thalassoma lutescens","Labridae",1,60,"0",3.03,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"207","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Thalassoma quinquevittatum","Labridae",18,60,"0",56.9,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"208","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Thalassoma quinquevittatum","Labridae",2,70,"0",10.19,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"209","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Thalassoma quinquevittatum","Labridae",1,80,"0",7.71,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"AB"
"210","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Zanclus cornutus","Zanclidae",1,140,"0",107.1,"Secondary Consumer","Omnivore",5,1,0,0,28,0,"AB"
"211","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Zebrasoma scopas","Acanthuridae",2,130,"0",125.6,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"212","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 2 Swath 5 m",1,"FO",2,5,"Zebrasoma scopas","Acanthuridae",11,150,"0",1060.1,"Primary Consumer","Herbivore/Detritivore",5,1,0,0,28,0,"AB"
"213","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 3 Swath 1 m",1,"FO",3,1,"Fusigobius neophytus","Gobiidae",1,20,"0",0.16,"Secondary Consumer","Benthic Invertebrate Consumer",5,1,0,0,28,0,"TA"
"214","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 3 Swath 1 m",1,"FO",3,1,"Nemateleotris magnifica","Gobiidae",15,30,"0",7.06,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"TA"
"215","2010","2010-08-06","11:00","12:05","LTER 1 Forereef Fish Transect 3 Swath 1 m",1,"FO",3,1,"Nemateleotris magnifica","Gobiidae",39,40,"0",42.52,"Planktivore","Planktivore_exclusively",5,1,0,0,28,0,"TA"
